Unnamed: 0,Review,place
"It is  a navy air craft  ,this Aircraft Museum is in the RK Beach and just opposite of the famous Submari Museum. You can enjoy to see some aircraft from outside and inside view. As well some other machines and belongings of the aircraft.",Aircraft Museum
Displayed Original TU142 aircraft. Nice place for knowledge. Game zone,Aircraft Museum
"The place has a history of our navy, one should definately visit it. It's been well maintained.",Aircraft Museum
It's an aircraft museum where you can experience the feeling of a pilot or the workers working inside the plane and you can see the technology of that time.its a must visit place if you come to Vizag and interested in things like these and don't forget to visit the submarine infront of it. The place worth its visit.,Aircraft Museum
"Located right on the RK Beach road, Visakhapatnam, this museum houses one of the most prized and successful naval aircrafts that was ever commissioned in Indian Naval Services, the Tupolev Tu-142 'Bear' aircraft. The museum houses a …",Aircraft Museum
"Enjoyed this museum.
Quite small but fun.",Aircraft Museum
"It's very good experience, the annoying thing is it's only one aircraft but it has everything one could experience what is air combat.",Aircraft Museum
"Mostly kids and students will enjoy it a lot.
The information and guidance about the Aircraft is through digital mode and is conveyed through the phones. …",Aircraft Museum
Please take your family and kids. Please ask the kids to keep their volume down. Screaming kids are not very appreciated here. Very well made - considering the time in which they've managed to make this. I was really impressed. They've …,Aircraft Museum
Experience was great. The place is very informative and I got to see  TU 142 fighter aircraft  with so much detail .,Aircraft Museum
"Very nice place, very good  for children. Audio guide is available",Aircraft Museum
very good мυѕeυм... ĸιdѕ wιll love ιт...,Aircraft Museum
Nice place .All things are co- relate to air force and Indian navi.,Aircraft Museum
Best tourism place in Vizag beach and you can also get into a real war plane there,Aircraft Museum
"Tupolev 145M or better known as Tu-145M was opened for public in mid December 2017.  Ticket Pricing: Adults- ₹70, Children- ₹40. (But on counter there was nothing mentioned that children below the age of 5 are allowed for free. Most …",Aircraft Museum
Waste of money. But at RS 70 you can visit a flight,Aircraft Museum
"Great Navy Aircraft museum. Infrastructure is like Airport. Indian Navy Aircraft TU-142 is the retired plane kept here. Everything about the aircraft, safety systems, firing, bombing, etc is explained and shown here. Aircraft Engine is also …",Aircraft Museum
I didn’t get impressed waste of time,Aircraft Museum
It's an amazing place where one can know the excellence of the flight.,Aircraft Museum
"I liked the exhibits very well.
Good maintainence.
The 4d arcades are good entertainment. …",Aircraft Museum
Exhibition g fighter plane TU 142,Aircraft Museum
"Best & wonderful place to visit.Gain little knowledge about airforce & Navy system.
Worth & must visiting place of vizag.",Aircraft Museum
Wonderful museum. All aircraft equipment are placed for public view.,Aircraft Museum
Quite a memorable experience...,Aircraft Museum
"Have an overview of the retired aircraft from Indian military
Surely visit if you're enthusiastic of aircraft",Aircraft Museum
The Russian Tu 142 Submarine Hunter. It is great experience to visit inside the the plane.,Aircraft Museum
"Amazing place to know about war flight, nice place to go along with children...love Vizag♥️",Aircraft Museum
Very good experience. Well maintained with good service. Charge is 70Rs/person. Nicely explanation about history of aircraft and different parts of aircraft.,Aircraft Museum
"The management's attitude needs a change. Especially during these rainy days, they are very rude. The co-ordination between staff is just bad. We stayed in the gaming area because it was raining heavily (we payed for the tickets) and the …",Aircraft Museum
"Mobile phones or camera is allowed inside this museum.
The real life aircraft was converted into a museum.
Large well maintained museum. …",Aircraft Museum
Tupolev 142m is a Submarine destroyer aircraft. It serverd Indian Naval Forces for 29 years and was retired in 2017. The Government of Andhra Pradesh decided to preserve the aircraft in a museum in Vizag and named it TU-142 Aircraft Museum. …,Aircraft Museum
Clean and well organized.This place preserves the history of india💜 …,Aircraft Museum
"Tu 142 Aircraft Museum place vishakhapatnam ........
Journey place 😇😍
. …",Aircraft Museum
"Cost is little high, 70 rs per person. But the best part is it's headphone service. So you can listen all the details on the head phone where you will travel inside the museum.",Aircraft Museum
It is good experience knowing about TU 142 aircraft and system by which it is working. Definitely it is a worthfull place to watch,Aircraft Museum
"Very nice museum, they tell you everything in detail, you juat have to ask.",Aircraft Museum
Good information for our indian navy fighting air craft TU142,Aircraft Museum
"Mobile phone allow inside free of cost 👍👍
You can take photos free 👍👍
Time started at 2:00 pm …",Aircraft Museum
Very well laid out and informative museum.,Aircraft Museum
"A Great Heritage Museum, indeed, with all the in-depth details about ""TU 142 Aircraft"".",Aircraft Museum
"Here u can see all the things about army craft .
My wife liked mostly the VR and the ticket pricing is high",Aircraft Museum
A great place to explore to know more about War Aircraft !,Aircraft Museum
"Photography not allowed inside aircraft. Don't know the reason. Many things to learn about parts of aircraft and it's detail. Mobile phone based Audio guide in hindi, english and telegu are available free of cost without any charges. Must visit.",Aircraft Museum
Nice place to kill a little time. Rides and VR coaster etc are waste of money please avoid those.,Aircraft Museum
An experience worth remembering. Took a friend who never had boarded a flight. He ultimately was amazed to see an airplane from so close. Good place to learn about details of military/ naval aircraft.,Aircraft Museum
A place where a person can learn about TU 142 aircraft....,Aircraft Museum
"Just opposite of Submarine Museum.
You can get live atmosphere of a war spacecraft
Good for spending half a hour during evening.",Aircraft Museum
An amazing place to visit. They are providing free English audio guide which helps tourists a lot.,Aircraft Museum
"TU 142 Aircraft museum is the new attraction on the beach road. Although the articles displayed were less, yet it was fascinating. This is the right place to get to know about the aircrafts , their design, the officers and how the aircrafts were utilised during wars. There is a cafe and an aeromodelling park for kids as well.",Aircraft Museum
That was really awesome moment for us,Aircraft Museum
"Awesome place .
A must visit place for kids to know about our armed forces.
A good place to try Flight simulators",Aircraft Museum
"Aircraft museum,,, good maintenance, Greenery, nice flower's best place near rk beach",Aircraft Museum
It is nice place to visit,Aircraft Museum
Good place to visit.  It charges 70 rupees per person,Aircraft Museum
Well maintained by Indian Navy and Govt of Andhra Pradesh. Superb place to physically visually and see Naval Aircraft parts and interior closely. Infront of INS Kurushera. Entry tickets Rs. 70 per adult and audio guide is free and complimentary for all.,Aircraft Museum
"Lately, TU 142 aircraft is becoming iconic tourist place like the Kursura submarine museum. During its initial days the management used to provide a headset with mobile that explains everything about the aircraft. Now they have stopped …",Aircraft Museum
"Fascinating when you want to know about it. Well maintained. Could there be someone to explain ,would have been better.",Aircraft Museum
Nice historic attraction.. proud to be able to see a warplane from inside..,Aircraft Museum
Can know about the aircraft wen u go in,Aircraft Museum
This is a museum where we get many information about TU142 Aircraft and also we can see various parts of an Aircraft.,Aircraft Museum
"You can see the inside of a fighter plane over here. Different kinds of aircraft, there parts, bombs, sonobuoys, blackbox, uniform of Airforce officers, rafts etc are exhibited here. There is also a zone where you can have 3d experience of a flying aircraft. Ticket price is cheap.",Aircraft Museum
A best place to know more about our Indian Airforce and the wonderful job done by the retired Jet - TU 142.How does that operate and what was in it. Everything about fighter jet. Just opposite to submarine museum. Don't miss these two. …,Aircraft Museum
Albatross TU-142M TUPOLEV........ Great effort by Navy and Andhra Pradesh government. Opposite to ins KURSURA on RK beach,Aircraft Museum
Real TU-142 which has served in war,Aircraft Museum
Overall good experience .. In museum they will provide mobile and headset to listen to history of the Navy....,Aircraft Museum
I really love it. You will also love  Aircraft Museum,Aircraft Museum
Great experience to visit this place and walk into a fighter plane.,Aircraft Museum
You will get to know about tu142 aircraft here.,Aircraft Museum
It's really inspiring to serve the nation...a big salute to the crew..👏👏👏 …,Aircraft Museum
"The cost is little high but worth to visit.
Nice Virtual reality Experience.",Aircraft Museum
"Feel good place,they allows us to enter into the plane",Aircraft Museum
Navy air craft museum ticket price is for adults 70 rs TU142 aircraft model inaugurated by au,Aircraft Museum
Amazing aircraft museum must visit with your family and friends,Aircraft Museum
It will be worth your time. Very well planed Aircraft Museum.,Aircraft Museum
Very best place for tourists purpose I really enjoyed in this place 😃😃🥳🥳 …,Aircraft Museum
TU 142 M aircraft museum is just opposite the Kursura Museum. Aircraft lovers will find it so useful because it shows the engineering and strategy behind an aircraft. You can get a clear view of the inner and outer structure of that …,Aircraft Museum
Very great experience.we know the Indian aircraft strengths,Aircraft Museum
You can view our historical plane and you can see the demo how they used the TU 142 aircraft plane in wartime.,Aircraft Museum
"This a great opportunity for civilians to get insight of how these aircraft looks from inside,you are provided  headphones and phone which will have audiobook regarding things put inside the museum",Aircraft Museum
"Great experience , beautiful , so much knowledge",Aircraft Museum
A good museum for an old decommissioned aircraft. Was lovely to get inside an old aircraft.,Aircraft Museum
It's really a very good place to visit. Everyone must watch it.,Aircraft Museum
Very nice place to learn a lot of things about air force.A must visit place in vizag,Aircraft Museum
"Also known as the “Pride for the City”, TU 142 Naval Aircraft Museum offers a delightful experience for sightseeing lovers, history buffs and experience seekers interested in learning everything about the lives of Navy people. Located on …",Aircraft Museum
"The TU 142 Aircraft Museum is a preserved Tupolev Tu-142 located in Visakhapatnam, in the Indian state of Andhra Pradesh. Built as part of Vizag city tourism promotion, it was formally inaugurated by President of India Ram Nath Kovind in …",Aircraft Museum
"Museum is good and surrounding the games and grass is cool and games are useful to every one and only one thing have to change when the mobile operating passenger don't have any shelter so pls provid that one...
Rest of all is good and thanq...",Aircraft Museum
"Nice place and best part is photography allowed

But make sure you will take your mark if nit no issue they will provide you in …",Aircraft Museum
"A Combined project of Indian Navy and VUDA. Navy's hunter is now taking rest at RK Beach Visakhapatnam where you can go in the heart of this hunter. You can how it looks, how it works.",Aircraft Museum
Amazing place everyone will enjoy. Espescially kids enjoy a lot.,Aircraft Museum
Opposite to the INS khursura Submarine Museum and one of the best place in Vizag...,Aircraft Museum
"Navy war museum is one of the greatest place  in vizag near to beach..
Located just opposite to submarine museum.",Aircraft Museum
"If you are in Visakhapatnam, you cannot ignore a wide variety of museums that the city boasts of, displaying a fantastic combination of old history with modern culture. Out of all those museums, one of the museums that is unique in its own …",Aircraft Museum
"A place one should go, I had a wonderful experience.",Aircraft Museum
"If you are in Visakhapatnam, you cannot ignore a wide variety of museums that the city boasts of, displaying a fantastic combination of old history with modern culture. Out of all those museums, one of the museums that is unique in its own …",Aircraft Museum
This is a perfect place for aircraft enthusiasts. Get a pass for ₹70 and enjoy the real view of a fighter jet plane from inside to out. Guides are available there for your better understanding. You can see the real jet engine and other components of the jet.,Aircraft Museum
The best place I found in Vizag. One should must visit. You can experience a complete new thing and you can see an aircraft from inside.,Aircraft Museum
TU 142 aircraft works under Indian Navy for 29 years from1988 to 2017,Aircraft Museum
Once u have to visit. Such a good place.,Aircraft Museum
Awesome place to gear up your knowledge about Indian Aircraft.,Aircraft Museum
Amazing place & unique concept this museum.,Aircraft Museum
A must visit destination in the city of destiny 🙂 lots of interesting details about the plane that are well explained. Pls take time to read and check the descriptions of all the pieces on display. Well maintained and decently priced tickets make this a great place for educating kids …,Aircraft Museum
It was good for them who have never seen a fighting aircraft u will get to know so many things about war and technology of navy.,Aircraft Museum
Very nice.. Good place to visit with Ur kids . It provides good knowledge to Ur kids regarding aircraft. And also provides the various information about the great Indian navy. 70/- per adult 40 /- per child. Get a selfie with real aircraft..,Aircraft Museum
The Tupolev Tu-142 is a Soviet/Russian maritime reconnaissance and anti-submarine warfare aircraft derived from the Tu-95 turboprop strategic bomber. A specialised communications variant designated Tu-142MR was tasked with long-range …,Aircraft Museum
"Couldn't go inside, because they don't accept UPI transaction to buy tickets, Make sure you have cash to buy tickets, they will ask for exact change. It was very well maintained outside.",Aircraft Museum
Inspirational. Well maintained. Must visit place when you visit Vizag,Aircraft Museum
If you ever go to vishakapatnam then this place must be in your list .,Aircraft Museum
Very good initiative. Excellent atmosphere. Everything explained in such a good way. Must visit this place when you are in visakhapatnam.,Aircraft Museum
Educational and very enjoyable,Aircraft Museum
To know about how indian navy work then you must visit,Aircraft Museum
"Well maintained ,organised,automated everything is good not a single issue you get there..a must visit place..thanks to VUDA..",Aircraft Museum
"People who are interested in airforce or flights to know how they work and coordinating team in fighter flight, then this is the best place including children to get clear idea about flights and airforce. They might have kept ticket price …",Aircraft Museum
Aircraft specimen is very clear and explained very clearly through audio guide,Aircraft Museum
Wonderful place to explore.. well maintained.,Aircraft Museum
Nice and good place like and super showing picture like navy,Aircraft Museum
"A place worth visiting for knowledge seeking tourists in Visakhapatnam. You come to know how nature has inspired man to design dummy nature for own convenience. You start with the designer, then know about the bird which inspired Tupolov to …",Aircraft Museum
Great experience about the TU-142 Navy War Aircraft,Aircraft Museum
Nice place to visit got to know many things about this aircraft. A must visit place in vizag,Aircraft Museum
It's a pleasure to have such a monumental piece of aircraft in vizag. Absolute best of its kind. Thank you Govt of AP.,Aircraft Museum
"Amazing place
You will got to see a fighter aircraft from inside. It is a 4 engine aircraft",Aircraft Museum
Its a Aircraft Museum which shows all the historical and Aircraft technologies related information. And a Big Aircraft attracts the visitors.,Aircraft Museum
Dedicated to the gigantic TU 142 aircraft and her crew. Excellent tour inside the belly of the magestic beast,Aircraft Museum
"Very nice place to see the original fighter aircraft.
Need to wear the headset to know the details of air force used materials nd missile!",Aircraft Museum
Pretty amazing the details are quite fascinating.  The headphone guides are new and exciting. Overall it's awesome 👏✊👍 …,Aircraft Museum
"A recent development, and an attraction of the city.
Air force Museum with all the details of the equipments, aircrafts, and lot more. …",Aircraft Museum
"Great place for all those aviation enthusiast(just like me), though you can only check out one aircraft, but the aircraft with a great history to it, It's good for one time visit, you can see all the cool things related to Navy Aviation …",Aircraft Museum
Hack of a place 🔥🔥✌🏻 totally worth visiting. …,Aircraft Museum
One of the best museum I ever seen. It's located in just front of Rk beach. I am very happy to see airplane.,Aircraft Museum
"TU 142 Aircraft is located opposite to kursura submarine, with humidity weather",Aircraft Museum
"Great place, great things to know about Indian Navy and history.",Aircraft Museum
Indian Navy Aircraft. Will get compleat information about this Aircraft. Explained very well.,Aircraft Museum
"Very nice place to visit, The ticket price is 70₹ for adults a must visit place. In the ground floor you can enjoy VR experience price is ₹100 per item.",Aircraft Museum
the VR box theme(roller coster ride) persons are ending ride in halfway when rush is more. this is obviously cheating people. management should take some serious actions to avoid these wrong practices,Aircraft Museum
Self guidance using mobile phones which they were providing for free of cost with pre installed software.,Aircraft Museum
We can gain Knowledge and know about Aircraft in Detail .,Aircraft Museum
"Great things and gud knwldge , & very intrstng..plz visit",Aircraft Museum
Must visit in vizag.,Aircraft Museum
Go here and learn about Indian Navy's oldest MR aircraft. Wonderful experience with new technology tweaks.,Aircraft Museum
About the submarine and fighter plane restored original to display publicly,Aircraft Museum
Good place to know about Tu149. And nice display and real craft watching is good. Kids will surely like this,Aircraft Museum
This is a latest aircraft museum a joint venture by VUDA and Indian Navy. The museum is truly amazing.  The aircraft is a Russian origin specialised in Anti submarine warfare. This is one of the largest military aircrafts in the world. …,Aircraft Museum
Excellent..great place to spend time knowing about aircraft and related professions along with relatime feel of various aspects...must visit for all,Aircraft Museum
Only for knowledge.. not children's entertainment,Aircraft Museum
"It was so wonderful to visit here.
I had a great time at Vizag TV 142 Aircraft Museum.",Aircraft Museum
Nyc. Superb museum made in vizag till now didn't have this type of museum in Andhra Pradesh.,Aircraft Museum
There is also a audio system to know about each picture in different languages arranged in this museum it's a very best thing,Aircraft Museum
"One the best place to visit in Visakhapatnam, situated opposite to the INS KURSURA museum",Aircraft Museum
"It's navy war aircraft, after completing service it's converted into museum.",Aircraft Museum
Good to know information of how jet fighters are. Worth a visit,Aircraft Museum
Nice aircraft and interesting facts to know about tu142 aircraft.,Aircraft Museum
Enthusiastic museum. Feel proud. Real equipment with clearly explained details.,Aircraft Museum
"Great place for aeronautics and Navy/Air Force enthusiasts. 3D games are also worth trying. Visit around 4 pm, it would take nearly 90 minutes. Then take a stroll in the beach road and enjoy the cool breeze at RK beach.",Aircraft Museum
"It's super
Very beautiful place",Aircraft Museum
"Open till late. Visit kursura first and then aircraft museum, if you are visiting at late hours.",Aircraft Museum
Must visit. Very informative and interesting. Get the audio narrative headphones,Aircraft Museum
Nice..place....,Aircraft Museum
"Awesome place. Never got a chance to see a War Aircraft so close. Appreciate all involved in setting this up. Good way of demonstrating War aircraft, different missiles, engines,  parachutes, war mode, maps and many historic aircraft …",Aircraft Museum
Superb place to know about our Indian Air force achievements and Air craft details. …,Aircraft Museum
Nice place to visit with friends. Its is a navy aviation aircraft which is now dicomissioned nd placed for public. Near to RK beach and opposite to submarine museium,Aircraft Museum
It is a beautiful  museum to learn so much from. There are lot of historical information provided inside the museum. The aircraft has lot of machinery work inside and just amazing to see how such heavy containers are flown up in air for the …,Aircraft Museum
"This is one of the best places in Vizag ... Its beautiful ...its clean.... Its knowledgeable ... And also much fun....!
Everything is quite well when we enter into the place...a group of Four people …",Aircraft Museum
One of the best sites to see in the city and recommend everyone to visit this place it has even playing zone for children's and many interesting things to see.,Aircraft Museum
Epic Masterpiece of Indian Naval Aircraft...... Its also demonstrates the survival instinct and the life of a pilot.... Amazing place to know for Flight/Armed Forces lovers....,Aircraft Museum
Very good. Many things to learn. Located on R.K Beach road.,Aircraft Museum
Nice place lots of learning place about aircraft,Aircraft Museum
Awesome place to see a war flight,Aircraft Museum
"Great place for enthusiastic people... It will be known all over how a fighter plane work.... cockpit, mechanical parts...everything are there",Aircraft Museum
"What a nice place it. The mirror glass fitting of the wall is such a manner that, if a visitors standing outside of the museum, a clear visible image formed which appeared to be real. Inside of the museum , a big aircraft 142 is built up to …",Aircraft Museum
It is a great place and one must definitely visit if they go to Vizag. They have a systematic approach. The unit have provided us with phone and headset to listen the pre-recorded voice which gives us clear explanation on the complete …,Aircraft Museum
"Old is gold.

Gold cannot become old. Marvellous engineering example of Naval jewel TU 142. …",Aircraft Museum
"It's a great place to visit and really very informative.
There is also a gaming parlor where you can play VR games if you are a gaming enthusiast. …",Aircraft Museum
Recently visited here. Though the museum experience is good but  inexperienced staff and process is lagging here.   The mobile phones they were using were non reliable once and it does not support for recurrent usage. I need to wait for …,Aircraft Museum
"I visited before COVID pandemic, phones with information about machinary is connected and listened to that for hours and now the guide explained everything and there is a children's games at exit. To good to spend hours",Aircraft Museum
"beautiful and very big Air craft, Good.Need to develop the museum",Aircraft Museum
It is an amazing place. As soon as we entered after taking the ticket which consists of Rs.70 for adult and Rs. 45 for child ( below 12 years). The people who want an audio guide regarding the museum had to stand in line. They are given a …,Aircraft Museum
After 30 years of service the TU-142M Aircraft of Indian Navy was decommissioned and placed at Visakhapatnam sea beach by converting it to a museum. Located just opposite to Submarine museum this became one more major tourist attraction at …,Aircraft Museum
"Excellent Place , it gives better knowledge on aircraft...better to go along with children...it will be very helpfull",Aircraft Museum
"Museum is maintaining high standards, it is useful for students. It's good experience to know about Indian navy as civilians. Mobile guiding system is so great and useful but mobile distribution team not explaining clearly. Need to be improve the standards of that mobile distribution team, specially their communication skills",Aircraft Museum
Visit n get inspired,Aircraft Museum
"Must watch. The guide provides us with detailed information and knowledge about the aircraft. The guide can explain in Telugu as well as in Hindi. All the components and parts of the plane displayed are real,not purposefully made. Infrastructure is amazing. It also has a gaming zone.",Aircraft Museum
If u came to vizag you should visit the TU 142 aircraft museum.,Aircraft Museum
"A great Aircraft museum, this museum is as good as the submarine museum, if not better. It has a very detailed description of many internals of the TU142 Aircraft. It will be a great experience for kids, it will kindle their interest in …",Aircraft Museum
one of the best place in india .. you can explore various aircraft ..also you can go inside it ..,Aircraft Museum
They have audio guide devices that tell you everything about every component of the aircraft. It's a very simple guide with just enough information for tourists to understand. …,Aircraft Museum
"The TU 142 Aircraft Museum is a preserved Tupolev Tu-142 located in Visakhapatnam, in the Indian state of Andhra Pradesh. Built as part of Vizag city tourism promotion, it was formally inaugurated by President of India Ram Nath Kovind in December 2017[1]",Aircraft Museum
"The TU 142 Aircraft Museum is a preserved Tupolev Tu-142 located in visakhapatnam, in the Indian state of Andhra pradesh. Built as part of Vizag city tourism promotion, it was formally inaugurated by president of india Ram nath kovindh in …",Aircraft Museum
"If you are in Visakhapatnam, you cannot ignore a wide variety of museums that the city boasts of, displaying a fantastic combination of old history with modern culture. Out of all those museums, one of the museums that is unique in its own …",Aircraft Museum
"Exactly opposite Kursura submarine museum at the beach. Well planned and neatly maintained museum. Fully air-conditioned, lift available for elderly. Gives a good outlook of how fighter aircrafts work. Nice opportunity for kids to see and …",Aircraft Museum
ONE OF THE BEST PLACE TO SPEND TYM WITH OUR LOVED ONES 💕 …,Aircraft Museum
Nice place for kids to enjoy and learn,Aircraft Museum
Nice for a one time visit. Would have been better if there more moving objects demoing the actual fleet. It will be an interesting thing to educate kids.,Aircraft Museum
"Loved this place. All components of an aircraft along with the details are displayed in there. Also seen a navy aircraft from inside. At the entrance, they provided a mobile which contains the details of all components in the form of text …",Aircraft Museum
Best place,Aircraft Museum
"Anyone visiting Vizag, shouldn't miss the chance to visit this exhibit. Located at the beach front, it s the epicenter of all city s activity and celebrations.
Also the actual TU 142 at the exhibit is a real one. You love through a tunnel …",Aircraft Museum
"Amazing tourism place.
Aircraft museum with old resembled crafts.",Aircraft Museum
best place in vizag 😍 must visit …,Aircraft Museum
This museum is an interesting place to get some insights if you like vintage fighter air crafts. The museum is focused on old decommissioned RussianTU 142 bomber. I wish it also allowed you access to the cockpit. Instead you get to see a …,Aircraft Museum
The Vizag Aircraft Museum is really fantastic. The only issue I want to share is the very low quality staff posted in side the aircraft. Their language and behaviour is very poor. We expect some Navy officials or their staff to handle this. …,Aircraft Museum
"Awesome place. They provide a mobile and headset for everyone in the museum, each article displayed has a number and in the mobile you can click on the number and listen about it, it's like your own guide. Later you will go into the fighter jet aeroplane. Very nice experience.",Aircraft Museum
"Well maintained place, and nice behavior of all staff.",Aircraft Museum
A good experience to watch inside the fighter aircraft. Somebody should see it also take kids to watch it. Please make sure you reach the venue with in 12 in noon or after 2 pm.  In case if you are not able to make into the above time.  There are play area for kids and overall a decent RK beach to play,Aircraft Museum
"This museum is the white diamond of Visakhapatnam city, if we visit once we feel very happy. We can learn more about how Naval flights detect submarines and fight with them at sea... It's a great experience ... All of u try it once...",Aircraft Museum
"Very good and informative. Students can learn about aeroplanes used in war. Mobile sets with headphones are supplied free of cost,  they provide information about various parts of the aircraft.  It will be worth visiting if one can send one …",Aircraft Museum
"Must visit place 👍👍👍👍
They charge 70 for adult and 40 for children upto 12 years …",Aircraft Museum
"Loved it. It has got 3 sections. First one is small museum consists of various models of air crafts. Second one is airplane museum. And third one is play arena, or flight simulators. And last but not the least it has got a coffee shop to …",Aircraft Museum
After de-commission it was placed here at RK Beach opposite to Kursura Submarine museum. The atmosphere inside the aircraft museum is impressive. The staff  are also very much gentle and adequate knowledge about he air craft. The atmosphere …,Aircraft Museum
It's so cool and who want to join in war aircraft it is useful for them,Aircraft Museum
The place is amazing the ap government did a very good job on recovering this fighter plane and making it a museum where all people can see how the army struggles in saving and protecting our country from our enemy's …,Aircraft Museum
"Feel the fighter plane. Inside, outside, pilot cabin, bombs, engine. Everything!!",Aircraft Museum
"This was an ultimate place to visit and know the maritime technologies, history and warfare related to TU 142. The museum is world class equivalent and provide self guided audio tour using a mobile app and headphones. The aircraft itself is …",Aircraft Museum
Great and attractive place to visit in vizag. There is entry fee of Rs 70 per person with no extra fee for camera. The walk through museum contains aircraft objects/ parts in display and the TU-142 aircraft. TU-142 aircraft museum pitched …,Aircraft Museum
It is an amazing aircraft museum for both children and parents.......,Aircraft Museum
"Its awesome. its is opposite of INS Kursura submarine museum.
its a trupolev tu 142 jet which served Indian Navy for about 29 years. and when it was decommissioned it was turned into a museum. one can go into the jet and …",Aircraft Museum
The museum is very informative and spacious. Anyone having interest in old models and structures of aircraft would love it.,Aircraft Museum
It was really an awesome experience inside a bomber,Aircraft Museum
price worthy. don't miss it,Aircraft Museum
Good experience and Aircraft's are awesome,Aircraft Museum
"Firstly very clean place and well maintained.  We can get a clear detail about how an aircraft is really functioning. Kids can get a great knowledge about navy and aircrafts. There are alot of fun activities to do along with kids like  ""VR …",Aircraft Museum
"A very good place for everyone to know about aircraft and everyone can see original equipment.kids can enjoy by seeing this,great interior work.der r guides to explain everything ,even ticket rates are not that high,it costs around 70rs for adult nd 50rs for kids but it's worthy.Don't think twice u can just go with your family and enjoy.",Aircraft Museum
"Very knowledge place, and best to see for children.",Aircraft Museum
Very nice and knowledgeable,Aircraft Museum
Wow some good place to refresh,Aircraft Museum
It's good,Aircraft Museum
"A simple and beautifully curated museum. It's a joy and wonderful learning experience for everyone. One of the biggest and probably the best bomber plane post world war 2. It's so majestic, when you step into the actual plane it's so huge. …",Aircraft Museum
A must visit place🥳 …,Aircraft Museum
Nice experience... Staffs are very cooperative...,Aircraft Museum
This museum is right inside the aircraft itself .. They give u the inside tour.. If u are interested in history and the Indian Navy then this place is right for you. The place is Beautifully structured and maintained. It takes not more than …,Aircraft Museum
Very nice. Comparatively better place to visit than submarine.,Aircraft Museum
"Only 8 of such model in India and all are retired now.
You will love the plane.
Entry fee 70 INR. …",Aircraft Museum
"Nice, for the people who have not seen an aircraft. Space is limited. Instead of display of items and photos, an audio visual show may be considered because the reading take lots of time.",Aircraft Museum
Loved this aircraft,Aircraft Museum
there is small Game zone.It is nice place for everyone and about tu142  go with little expectation you will learn it and can see the plane in side out side view,Aircraft Museum
"A place where you can grasp many knowledge about aircraft and its part. The museum provides mobile and headphones, through their app you and get an audio information about the things present in the museum and they don't charge anything …",Aircraft Museum
Fantastic museum and our Bengal guide was fantastic,Aircraft Museum
"I worked, served, serviced on this
russian made aircrafts
at dabolim& arakkonanam. …",Aircraft Museum
Very good Musem 👍 …,Aircraft Museum
Well explained by giving mobiles. Don't use manual guide.,Aircraft Museum
"This navy air craft museum located oppsite submarine in beach road,best place for kids and awesome experience,there was no need to guide or someone to expline bcz everything was written in there place in boards",Aircraft Museum
Cost for adult is 70 and 40 for children per head we get a detailed audio guide through a smart phone which is kept outside which is available in Telugu English and Hindi languages which is wonderful and easy to operate clean and tidy place with food court and game station,Aircraft Museum
"TU 142 Aircraft Museum is also called as TU-142 Aircraft Museum or Aircraft Museum is a preserved Tupolev Tu-142 located in Visakhapatnam, in the Indian state of Andhra Pradesh. The TU-142 Aircraft Museum was laid foundation by N. …",Aircraft Museum
What a great place in Vizag..... must visit this museum if on a trip to vizag.The museum has really interesting things to explore.,Aircraft Museum
Nice place,Aircraft Museum
Nice and it's avg,Aircraft Museum
Good place to visit. It's so energetic atmosphere. Wanna be a part IAF .,Aircraft Museum
Wow..  A must visit place in vizag,Aircraft Museum
One of the must visit spots in Vishakhapatnam.If you Visit here you will come to know the beautiful history of the TU-142 Aircraft and many more things about INDIAN NAVY . It is located just opposite to INS Kursura submarine museum .Usually …,Aircraft Museum
"Very nice and interesting place to visit.
Provides general knowledge w.r.t the fighter plan.
Nice place to go along with the kids and explain them.",Aircraft Museum
It's a lovely place... The setup and explanation of our Indian navy's remarkable stories is one of the best experiences for tourists... Also tourists can get souvenirs from the store at the end😉 …,Aircraft Museum
"They walked us through a model, had a nice VR area that is paid but kids really liked, headphones to plug and understand the whole thing, nice clean toilet. Overall a great one time visit",Aircraft Museum
"TU-142 Aircraft Museum or Aircraft Museum is a preserved Trupolev TU-142 aircraft that has been converted into a museum.This Russian made aircraft served the Indian Navy for 29 years and when it ceased to be in service, it was decided to …",Aircraft Museum
"It's the new attractions in city, a must to see for everyone it's the only turbocharged aircraft by Indian navy. Used by Indian and Russian countries. A good and great indepth view and information you can walk through the entire aircraft. A must for children.",Aircraft Museum
Museum is great. But the person concerned with the entry is very irresponsible. The opening time is 2pm but it is 15 minutes late already and don't know when they will come. No one is in the ticket issuing seat. Lot of visitors waiting outside.,Aircraft Museum
"It's a brand new and very well made museum. The free baudio tour is good. Not many would read the details written. So, audio tour is effective. The plane is well set up. High quality interiors for the path ways. Simulators are good, but a …",Aircraft Museum
Similar to Submarine museum on the opposite side.  I suggest if you have seen Submarine museum then you can skip this unless you kids who enjoy an airplane from a closer look.  You find lots of similarities among these both.  The only …,Aircraft Museum
Wonderfully set up within the confines of a smallish aircraft. Would surely be an inspiration to youngsters to aspire to be a naval officer. Other exhibits in the building give a fair knowledge about flying wing of Indian Navy.,Aircraft Museum
"After 29 years of service, the Tu-142M long range maritime patrol aircraft retired from the Indian Navy  29MARCH2017",Aircraft Museum
