Review,Place
We came 10people to see this we feel very very happy . Temple and other areas neat and discipline. Jssprasad,Ramanarayanam
Cool and devotional place very nice to visit with family,Ramanarayanam
Simply awesome.A place where spirituality meets beauty.,Ramanarayanam
Absolutely beautiful.  Beautiful laser show and the beautiful location.,Ramanarayanam
"The place is beautifully made and covers a lot of area. The lush green surroundings, park and the sculptures are worth visiting. Although by being there one cannot easily realise that they are walking on these bridges that are actually in …",Ramanarayanam
Super projection on hanuman statue,Ramanarayanam
"Ramanarayanam tample is so beautiful ❤️ it's build in Dhanush shape and Ramayan katha on the wall is mesmerizing , in the evening when Shri Hanuman Arti perform you can feel the energy ,,, Jai Siya Ram 🙏🚩✨ …",Ramanarayanam
Simply and wonderful about ramayana story and devotional especially night time location was amezing for tourism place,Ramanarayanam
"The temple and the structure   resembles the lord Sri rama story. Laser  show after 7 pm  take you to another world of divine.
Must watch that laser show.",Ramanarayanam
"Must watch for laser show(6:30pm,7:30pm,8:15pm)

Awesome experience and nicely built. …",Ramanarayanam
"Very good place to visit. Try to visit after 6 pm. Because lights are really awesome. Laser show is aslo there at 7:30 pm , 8 pm. It is also very beautiful.",Ramanarayanam
Great divotional place to know about the Ramayanam.,Ramanarayanam
"Wow, amazing. Every one should visit this place without wasting time.",Ramanarayanam
Devotionaland peaceful place to visit. It's my favorite place. Night view is Awesome,Ramanarayanam
If we. Prefer in evening time after 6 it would be a good time and place to spend,Ramanarayanam
A great landmark to be represented through A bow and a arrow with constant Annaprasdam and goshala. …,Ramanarayanam
"Visit after 6pm everyday.because there was a Lazer show about lord hanuman.
Every one will impress with the Lazer show.and the temple was built by one person.",Ramanarayanam
One must see this constructional beauty And Feel the divinity. Laser projection on Anjaneya Idol is excellent in nature.. the timings for laser projection are at 6:30 p.m. and at 7:30 p.m. and at 8:30 p.m. Entry ticket prices are sixty for adults.,Ramanarayanam
It is a very exciting place especially the laser show they show on Hanuman statue I have enjoyed it a lot and they also have sculptures made showing the Ramayanam I recommend this place for any tours . it's a must visit place,Ramanarayanam
"Temple is good. But, the forcefully they are charging hefty amount tickets in name of charity and then they dont want to pay taxes. Corrupt in name of god too. Poor man can never visit this temple becouse of costly ticket",Ramanarayanam
"Laser show timing 6:30, 7:30, 8:30 maharathi at 7 o clock awesome temple. I suggest going there by 5 o clock in the evening and you can see the whole temple takes 45 minutes",Ramanarayanam
"Superb Experience.. gives you great divotional feeling.. Led illustration and projection on Hanuman is the highlight of the whole visit..
Very easy to walk around.. elderly people can also walk and enjoy the place …",Ramanarayanam
A temple with Excellent architecture and depicts entire Ramayanam with wonderful sculptures. Best time to visit is to attend the laser show that starts from 6:30 and ends at 7:30(timings may vary).,Ramanarayanam
Excellant laser show in the evening. Should not miss,Ramanarayanam
"Awesome place to visit, especially the lazor show is a must watch",Ramanarayanam
One of the finest places to visit in Vizianagaram.. try visiting in the evening..there will be laser show.. which is eye feasting..,Ramanarayanam
Must visit place near Vizianagaram. Temple dedicated to lord sriram. Whole RAMAYANA  is speculated by projected pictures of important moments. Peaceful experience overall. Laser show is ice over a cake.,Ramanarayanam
A place to visit great graphic and sounds ots really good u should visit this place,Ramanarayanam
Excellent place to visit. Must with family. Laser show on Hanuman statue is awesome. Spell bound scenic man made wonder.picture view of story of lord Rama wow ... …,Ramanarayanam
"Amazing spiritual place .
Supper time to visit after 5pm.",Ramanarayanam
Nice place to visit. Not treating as devotional it's maintaining for business purpose .... Entry ticket was 40/- and parking fee are horrible .....,Ramanarayanam
Awesome Temple..The Light Projection show on Lord Hanuman is just mind blowing..but anyone should there to manage the Show visitors Crowd..,Ramanarayanam
The story of hindu lord Rama explained with idols as well as with small Sub titles written in two languages i. e.  telugu and English.,Ramanarayanam
"Ramanarayanam is the temple Located on Korukonda Road in Vizianagaram, India. which is 6 km from Vizianagaram Town. The temple was constructed by NCS Charitable Trust over 15 acres area based on Ramayana and temple which is designed like a …",Ramanarayanam
Excellent I am happy to visit Sri Ramanarayanam Temple,Ramanarayanam
One of the best religious place near Visakhapatnam. Very good laser show is organized daily in the evening. Worth seeing,Ramanarayanam
Man made marvellous architecture and group of hindu temples,Ramanarayanam
It was an incredible experience visit to Ramanarayam. The effort that the artists took up show the Ramayana ghatha's was beautiful. Please can find the vedio of laser show in you tube but the live experience is the best,Ramanarayanam
"Very nice, still beautiful to look at at night",Ramanarayanam
"Good place to go with family and children ramayana is well described with beautiful images ,& long Hanuman idele",Ramanarayanam
Beautiful place Beautiful temple,Ramanarayanam
Sacred place to visit. The place for learning Ramayana with lively pictures. For designing such a beautiful place it requires lots of comment and blessings of the God. Visit once to know the sacredness of the place.,Ramanarayanam
"The place is Good . Some safety concern like inadequate lighting , drinking water is sometimes not available as mentioned there, steps near railing black one is slippery . Show is obviously fantastic. Incomparable. No stand for leaving foot …",Ramanarayanam
The beauty of vizianagaram is this place....This is the best holy and devotional place in vizianagaram...It has such a calm and pleasant atmosphere... Recently this place is upgrading more beautifully and uniquely (like laser light show)...And evening is the best time to visit this temple along with family...❤️,Ramanarayanam
"Such a nice place to visit.
Laser light show
Overall good place to visit with family.",Ramanarayanam
"Loved it.
1. Good place to spend for kids and elderly people.
2. Ramayana story explanation is simply superb. …",Ramanarayanam
Better to go there after 5 pm only.,Ramanarayanam
"Such a beautiful place this is! It’s super pleasant.
Best time to visit - weekdays in the evening.
It’s good during day light and in the night, so better to visit at the day …",Ramanarayanam
Nice place to visit but food court and facilities need to be improved and they all are money minded people who built this.,Ramanarayanam
Excellent 3D projection mapping Hunuman Chalisa Laser show on 65 feet Hanuman  grand succeed,Ramanarayanam
Some scenic beauties on temple to see artic sculpture in now a days Do visit only 5-10 pm only.,Ramanarayanam
"I have visited the place in the evening hours , it's my first experience. One should reach may be around 5pm if want to have good photography outside and evening hours clicking pictures in gallery us quite amazing. The light and sound show …",Ramanarayanam
"Excellent place to visit to see the total Ramayanam in pics, evening time is the best time to see the place",Ramanarayanam
Added with laser show at 7:30 and after. I would say it is one of the best laser shows i have seen it in live or on TV. Excellent place for kids to know some valuable information.and for time spent at this place.,Ramanarayanam
"If you are planning pilgrimage to places in and around srikakulam n vizainagaram, visit this place too in the evenings. Ramayana is depicted with idols. There is life in the idols.",Ramanarayanam
Spiritual experience,Ramanarayanam
Best place to visit with family. Especially for kids where they can see the entire ramayan with beautiful statues.,Ramanarayanam
Wow....must visit place and do not miss sound n light show,Ramanarayanam
I like the place sooooo much🥰🤩I enjoyed a lot in that place all can must visit that place❤️ beautiful …,Ramanarayanam
This is spiritual and Auscipicious place. once me visited we got positive energy. lot of parking place for 2 & 4 Wheelers. Inside we were more protective with lot of CCTV are available.,Ramanarayanam
"It was awesome.
Don't miss the laser show on Hanuman statue.
Laser show will be conducted after 6pm. …",Ramanarayanam
Nice view and nice devotional temple 🙏🙏 …,Ramanarayanam
"Very Nice place, well maintained and portraits are super cool and depict ramayana nicely. Hanuman statue laser show is the highlight. Overall good divine experience.",Ramanarayanam
best traditional and laser show is super and awesome,Ramanarayanam
"The entire story and history of Ramayanam was designed in the form of 72 sculptures and idols. The temple which is designed like a Bow and Arrow shape. Specially Laser show in the evening is a wonderful thing to experience.
Parking is not an issue.",Ramanarayanam
Excellent construction by a philanthropist. Amazing explanation of ramayana through beautiful wall scriptures. Serene environment n worth visiting place,Ramanarayanam
One of the beautiful places in vizag Good maintenance thanks to sri rama narayanam,Ramanarayanam
What laser show. Everybody has to see once in life.,Ramanarayanam
Superb experience and need to watch laser show of hanuman statue,Ramanarayanam
"Excellent place to visit. Beautiful temple. Laser show was awesome. Prefer to visit in evening to see laser show timings 0630 PM, 0730 PM and 0830 PM.",Ramanarayanam
A temple with great architecture. Definitely do not miss the laser show of Hanuman,Ramanarayanam
"Extraordinary place , very cleanly maintained. The whole Ramayana is very clearly depicted and very educational for all of us. Especially the laser show every evening on lord Hanuman is spectacular. Covid protocols also followed well. Please do visit if you come to vizag. It's around 50 km from vizag.",Ramanarayanam
Laser light show is amazing. Must watch.,Ramanarayanam
The place was very peaceful and itz unique,Ramanarayanam
A calm and quite place to spend time with family and children,Ramanarayanam
Nice place to visit with your family,Ramanarayanam
It's amazing peace full place,Ramanarayanam
Very pleasant stay &Visiting place,Ramanarayanam
This is the best place built in Vizianagaram that provides the complete pictorial story of our great epic Sri Ramanaya. Lord Hanuman's statue is 8wonderful attraction. Best time you should visit is in evening when there's a Laser show that …,Ramanarayanam
Must visit.... don't miss laser show,Ramanarayanam
"One of the best ever temple which reflects epic ramayanam
Best best best thing was night 3D projectile of hanuman chalisa on lord hanuman which is of 60 feet high don’t miss this",Ramanarayanam
Nice ambience Clean and those 3d work of of Ramayana and the main attractive thing is in the evening the 3d lighting and water dance,Ramanarayanam
Superb holy place.very nice.good construction.,Ramanarayanam
"A peaceful  holy  hindu religious  place  near  VIZIANAGARM town which built recent years The events of Ramayana designed on the walls worth seeing hindu ,
One drawback of the temple is they are charging for  Adult ₹40  for kids ₹10",Ramanarayanam
"Very Good place to visit, especially in evening time",Ramanarayanam
Nice place to visit but not in hot summers,Ramanarayanam
I personally suggest u guys should go there at night to enjoy the laser show,Ramanarayanam
"Very nice and peaceful place. Displays the story's if Ramayana in a very visual, colourful, vibrant and interesting way. The building is shaped in the form of a targetted bow which brings an additional attraction point. It is located little …",Ramanarayanam
Best place in missionary State best reply Christian missionaries,Ramanarayanam
Loved it. Must visit place for devotees.,Ramanarayanam
"I have visited this temple twice. First time there is no laser show on Hanuman idol but 2nd time it's mind blowing with laser show.
No words …",Ramanarayanam
It's a serene place and amazing in the night.,Ramanarayanam
"Good to visit in evenings..
You can have a great view in lights after 6PM. Ticket cost is 60RS per adult..
Laser show on Hanuman idol is around 6:30pm everyday..
Good time to spend time with family..",Ramanarayanam
Very good temple ....very piece full and the laser show is awesome 👍 …,Ramanarayanam
This is an amazing place where the structure is made like Dhanush(Arch). The monument has a pictorial and carved series of events of Ramayana - right from birth of Lord Rama till the annihilation of Ravana. It also has a vedic school …,Ramanarayanam
Great and well maintained temple. My advice to the visitors is to visit the temple just before the sunset so that they can explore the temple in Daylight and enjoy the laser show after sunset.,Ramanarayanam
We went in evening and kids loved it. The laser show was awesome and they depicted Ramayana on stone carvings nicely,Ramanarayanam
Ticket cost is 40 rupees but that does not specify as ticket but as donation.... If you go there you have to pay 40 as donation mandatorily. Fully commercial,Ramanarayanam
"Must visit,laser show superb, one of the best place in Andhrapradesh",Ramanarayanam
Nice peaceful place with Lord Rama n Hanuman..... Jai Shree Ram,Ramanarayanam
"One of the wonders and iconic places of vizianagaram.
Lazer show of God Hanuman is mesmerizing
Every kid should see, learn and enjoy the visual treat of this show. Well …",Ramanarayanam
"Beautiful sound and lighting effects. Very well presented story of Ramayana through wall sculptures. Lovely place for visiting with family mostly during evening to get the feel of the shows. However, the stories narrated through show was in telugu which was difficult to understand for non telugu tourists.",Ramanarayanam
"This is an out and out commercialization of a temple. For the architecture, one may visit. On the first floor walls, the entire epic of Ramayanam was depicted in English and in Telugu, with pictures.Entry price is rs 45 /65 , depending on  the time of visit. There is an impressive laser show of lord Hanuman in the evening.",Ramanarayanam
"Excellent place to visit with family & children's.
Total Ramayanam can be taught to children with pictures. Each picture has its own significance. …",Ramanarayanam
Nice spiritual place and excellent musical laser show,Ramanarayanam
"Affordable Ticket rates
10 AM to 05 PM -- Rs. 40 per Adult, Rs. 20 per child (12 to 05 years).
After 05 PM -- Rs. 60 per Adult, Rs. 30 per child (12 to 05 years). …",Ramanarayanam
It's good to visit after 0600pm because of very good laser lighting closes by 2100hrs,Ramanarayanam
Beautiful place Sriram jai hanuman,Ramanarayanam
Excellent temple... Ramayanam story is sculptured on the walls... Even small kids also understand when they she the sculptures.  ..and the lighting is most attractive the people... So if any would like to go after six evening is the best  to see,Ramanarayanam
Very nice and peaceful place.,Ramanarayanam
Nice place. That video show was very good..,Ramanarayanam
"Very beautiful laser show and worthy visit to explore and see Lord Rama Journey in detailed art.
Laser show: 6.45pm and 7.45pm. …",Ramanarayanam
Very nice temple and the digital laser show kind of ramayan story is visible on hanuman which is very tall in evening time from 6.30. If planning to visit that would be best time. …,Ramanarayanam
Must see. The laser show also very important n wonderful,Ramanarayanam
This is most attractive and peaceful environment for anyone. 3D Laser show projected on Lord Hanuma Idol is Main Highlight in this Place.,Ramanarayanam
Very good superb devotional temple I have seen in recent times..,Ramanarayanam
I lve this place. Every year visiting the temple.,Ramanarayanam
U wll b find full story picture of ramayan,Ramanarayanam
"Ramanarayanam,...........It is Upper view is like a Bow...... Around 160 Pictures of Ramayana are There for us..... There is a Laser show which is about Hanuma and displaying on 60 ft hanuman statue...... Entrance ticket for this place is 60rs....worth Visiting.....",Ramanarayanam
when i visited not too many people which makes the visit feel peaceful,Ramanarayanam
"Night time 3D show super
timings 6 to 7 nd 7 to 8 two show only",Ramanarayanam
"Amazing and must visit temple, This is a bow and arrow shaped structure with 60 feet idol of Lord Hanuman in the center. It's a glimpse of epic of the ramayanam",Ramanarayanam
"Nice place to visit when u come across Vizianagaram..Vishnu,Rama and hanuman ji temple.
Best part of this place is laser light show which starts at evng 6:30 or 7 PM. pictorial sculptures of Ramayanam were engaged on walls of it",Ramanarayanam
My rating based on experience. There is a ticketing system to get in. Seems like a business. Working management getting too much money from visitors around 60 per person. No doubt Well maintained.This place seems like a museum more and …,Ramanarayanam
Time to visit 6 pm the around 830 light show will commence. Fabulous show. You will love it,Ramanarayanam
"Most needed place to visit for 10th class SSC students.

Very peacefu and pleasant place.",Ramanarayanam
Beautifully built temple. The shape of the temple is like a bow and arrow. Environment is surrealand peaceful. Clean place. Good for children as well as elder people. Wheel chair facility is also available. A vehicle is also available to drop near the lift for the aged people. Ticket price is also fair enough.,Ramanarayanam
Whole this construction was in arrow &bow structure.They projecting laser show on Hanuman statue(60 feets),Ramanarayanam
Blissful place,Ramanarayanam
"Good architecture , better to visit at 7pm there will be a laser show on the Hanuman statue, good place to enjoy the evening with family and friends",Ramanarayanam
"One of my favourite temple. Evening is best time to visit. Laser show is special attraction of it.
Very peaceful😍 …",Ramanarayanam
"Beautiful temple in shape of a bow nd arrow.
Best to visit after sunset.",Ramanarayanam
Very nice place. Very beautiful.,Ramanarayanam
"A beautiful spiritual place.. Bowshaped Ram Temple.. must visit in evening to enjoy the spiritual 3D light show, projected on Hanuman idol.. ♥️",Ramanarayanam
Kids wil enjoy the laser show,Ramanarayanam
Awesome place to learn and know about Ramayanam... highlight is the laser show on Lord Hanuman statue.....must watch...please reach their around 5 PM u will have an awesome laser show..,Ramanarayanam
Beautiful place ....Jai shree Ram,Ramanarayanam
"Devotional place. Ramayana sculpted on the walls of the place. Place is constructed in the shape of stretched bow with arrow, with statue of hanuman standing at the tip of the arrow. Peaceful place to visit with family.",Ramanarayanam
In my point of view this is not a temple its look like a fancy shop or like a mall where you can visit for chill out.Lighting program also there which you can watch on Hanuman movie. …,Ramanarayanam
Very peaceful place and beautiful place to know Ramayana in pictogram. Must vist in evening laser and light show will be available. Cost at evening is different from morning,Ramanarayanam
The light & sound is great. Well maintained.,Ramanarayanam
Super place in vijayanagaram  there are excited devotional place I Love it,Ramanarayanam
"Really excellent place clearly show how ramayan happen
And evry day 6:30pm happen sri anjaneyam life history laser show in sri anjaneyam statue",Ramanarayanam
Amazing experience beautiful laser show and zabardast artistic figures showing the entire epic of ramayana.,Ramanarayanam
Good place well maintained and less crowded.,Ramanarayanam
It's Very nice. Lesser show is awesome. 2 hours is more than enough to see whole temple including Lesser show.,Ramanarayanam
Its one of the famous place in vizianagaram. The statues of ramayanam was completely present there,Ramanarayanam
"Best time to visit after 5 PM, from evening 6:30 to 9:00 Hanuman laser show is an feast to the eyes, Loved the way it was constructed , Beautiful temple",Ramanarayanam
It's a nice place to go at night and one of the best devotional places to visit with family. One will know the story of ramayan in a brief manner and it's a pleasure to watch the laser show of hanuman!!! 😍 …,Ramanarayanam
Well maintained and nice serene place to spend time with your family. Carved statues makes you feel like you are watching Ramayan episodes. Temple constructive in a bow shape. Huge parking space,Ramanarayanam
Most beautiful &peaceful place to spend atleast 1hr 30 Mt's.The laser show in the evening is really fantastic. A must to visit place in vizianagaram.,Ramanarayanam
It was ausame experience & I have felt lot of positive energy in here... Must visit place,Ramanarayanam
#mustvistplace .such a beautiful architecture,Ramanarayanam
Gives positive vibes and stress relief place,Ramanarayanam
Really superb temple.Very peaceful and calm. Best time to visit is after sunset. The garden area is large and is very well maintained. The Ramayana is written both in English and Telugu along with the pictures.Photography is not allowed …,Ramanarayanam
"What a place Very thankful to management wonderful place

Specially laser show was amazing 🙏 …",Ramanarayanam
Temple plan is in the shape of large Dhanush. At one end Lord Vishnu's temple and at other end Lord Rama's temple are constructed. In between the episodes of Ramayana are depicted in the form of beautiful statues. …,Ramanarayanam
Good place to visit in the evening with night lights. You can see Ramayanam story with pictures here and the must watch thing is the lasser show.,Ramanarayanam
It's a Devine and pilgrimage like place.One of the interesting temples in north Andhra. Atmosphere is so nice. And trees everywhere that I like very much. Canteen also there. 3D laser show is special. Surprisingly it is maintaining by a private person. But those sculptures r stunning.,Ramanarayanam
"Best place to visit with family.
It's built in the shape of bow and arow and spread over 15 acres.
The sculptures inside are very good with excellent details. …",Ramanarayanam
RAMANARAYANAM also called as RamaBanam is one of the best place to visit in a weekend. The complete bow and arrow like structure of the place Is completely filled with the divinity.  The sculptures in it will give a complete overview of the …,Ramanarayanam
Place of peace ... This area gives u a peace of mnd....,Ramanarayanam
Nice art and lasers show,Ramanarayanam
I never seen like this before...   Construction is very nice,Ramanarayanam
It so nice to see rama banam 🙏 …,Ramanarayanam
The laser show was excellent and it was an eyefeast. The best time to visit is 7 pm as laser show can be seen and also it is more beautiful with lights around.,Ramanarayanam
Excellent and best architecture in costal reasion,Ramanarayanam
This place is all about lord sri Rama and about Ramayana . Peaceful atmosphere once we enter inside the temple we feel devotional vibes . And sculptures are another exciting thing . Laser show Is another wonder .,Ramanarayanam
"One of the best mythological places, its more informational and scenic rather terming as a temple. Located bit far from the town nut in a very calm and serene place. I enjoyed my visit here. Best Tourist attraction in my place and a must try!",Ramanarayanam
Can visit for once . Must watch laszer show.,Ramanarayanam
"Great place to explore, illustrated and described Ramayan in 3d mural helps children know about Ramayanam easily. Good place to visit. Very peaceful",Ramanarayanam
Very beautiful tourism place for kids they learn about Ramayanam. Laser show is high light.,Ramanarayanam
New experience,Ramanarayanam
Wonderful place where Ramayana is depicted in the form of sculptures and the laser show on the statue of Hanuman is ultimate.. ideal time to visit in the evening after sunset..,Ramanarayanam
"Must visit place, the entire story is engraved beautifully well in the temple. One must not miss the laser show of hanuman chalisa on his 90 feet statue..... its a spectacular view. Affordable pricing n peaceful place",Ramanarayanam
No words to describe the beauty of the place. Everything is blissful. Portraying Ramayanam in carvings and descriptions mentioned helps kids to enthusiastic understand Ramayanam. Never miss the Laser show on Abhayaanjaneya Swamy which is best experience .,Ramanarayanam
When ever we go to temple got ticket for adult 40 rupees and children 20 Rupees and payment paid in Paytm after that whoever they issue ticket they say that online payment not accepting due to network not available.Then saying give me cash …,Ramanarayanam
Beautifully made Ramayana speaks for itself. Must visit if you are in Vizianagaram,Ramanarayanam
Year by year the place has been adding a lot of fame towards itself with the addition of various attractions. Two years back a lazer show was added n then again a few months back another lazer show has been added. These lazer shows are …,Ramanarayanam
"I love the architecture of the temple and it is worth a visit.  it is pleasant, beautiful and knowledgeable.  For the new generations it helps them to understand our values and culture.   Evening will be the best time to visit the temple and wait until sunset to see the spectacular view with the lighting.",Ramanarayanam
I visited last week..great place to visit the temple it tells about the Hindu mythology and it the story of Ramayanam tells us with designs of arts and stories..and 60 ft laser hanuman also there..and Nithya annadhanam also available,Ramanarayanam
"Inspite of charging 60/- per head there is no proper service when asked for buggy car for my physically handicapped parents. The answer was very ridiculous. No charger for vehicle . Requested for wheel chair, it is not available. And no Air conditioning system inside the gallery.",Ramanarayanam
"Great experience !😌 The sculptures are so good 💙
We can view the main phases of Ramayanam 💥
There's a laser show on evening with devotional songs on Hanuman statue . …",Ramanarayanam
The temple was constructed by NCS Charitable Trust over 15 acres area based on Ramayana and temple which is designed like a Bow and arrow shape.[2] The temple has become a major tourism hub for the Uttarandhra region. It has become one of the most visited places in Vizianagaram.,Ramanarayanam
It's a fantastic place ...i highly recommend to visit after 5pm ..because after 6 Pm they will start a laser show of on HANUMAN STATUE...that was an awesome experience..,Ramanarayanam
It was fantastic temple I ever went it look best at night time and the laser show was fantastic and fabulous it was in the shape of bow,Ramanarayanam
One of the finest place to visit. You need at least a full day to see the entire Ramanarayanam.,Ramanarayanam
It's a good place to visit. It tells us the story of ramayana by  the construction of figures. And the temple is very beautiful and in the shape of an arrow shape. Especially the graphic presentation on the statue of hanuman is excellent. …,Ramanarayanam
So peaceful and so devotional place,Ramanarayanam
Nice,Ramanarayanam
"Temple is very pleasant
My suggestion Carry ur own food as the food court charge more money than MRP nearly 5 % extra …",Ramanarayanam
"One has to weigh both good and bad points before we judge a place. This is prerequisite for improvement. About this place, all that visible is fine. But they have no control over regulating the crowds which is very painful. The pathway that …",Ramanarayanam
One of the must visit places near Vijayanagaram..do visit evening for the lighting and laser shows,Ramanarayanam
"Devotional place and one of the must visit place in the viziangaram city.. This place is situated around 6Kms from the Central bus stand in Anakapalli Road. The best time to visit this place is that is after 5Pm because.. Their is complete temple laser show @6.30PM, 7.30PM and last 8.30PM and temple opens till 9PM....Dont miss it.",Ramanarayanam
"Enjoyed very well,the timings are 9am to 9pm.It has a laser shows at 6.30pm,7.30pm,8.30pm.There r charging entry fee to view this place.The entry fee as for adults n Kids.It has some more pictures with descriptions,like different kandas …",Ramanarayanam
"Great place to spend with kids on the evenings, the pictorial representation of Ramayana will bring up the interest in our future generations to learn more about Hindu Mythology.",Ramanarayanam
It's really a very nice and peaceful place. Excellent construction with amazing light fountains in the evening. Best part about this place is even aged people can also move around as they provide battery cars n wheel chairs. There a small canteen inside the premises with tea n snacks. I suggest all to visit this at least for once.,Ramanarayanam
"Beautiful and expansive Lord Rama centric Temple complex, depicting almost entire Ramayana in painting/ art work, with nice written commentary in Telugu and English. Landscaping and layout is great. The complex is more of depiction of Art, …",Ramanarayanam
"Entrance fee Rs. 60 on evening time for adult. For Child Rs. 20. Laser show on Hanuman statue is good. Show Time: 6.30, 7:30, & 8:30 PM daily. Sitting provided. Temple construction resembles a shape of a bow and an arrow. Nice to visit.",Ramanarayanam
Its a beautiful temple. But best view at evening time only ..,Ramanarayanam
Jai Sri Ram!! God's own place... Peaceful and pleasant atmosphere to spend with family and friends. Hygenic food is served in Anna danam! Cows worshipped here. Jai Sri Ram!!,Ramanarayanam
Very devotional... Well architecture,Ramanarayanam
This is a relatively new Rama temple innovatively built in the shape of a bow. It showcases the story of the Ramayana through a sequence of painted sculptures. During the night there is an exceptionally well produced and moving light show …,Ramanarayanam
"Unique experience towards devotion. Ramayana expalined through sculptures. Laser show is a must to see atleast once. They recently added anjaneya dandakam to laser show along with Hanuman Chalisa.. Photography is not allowed, but saw many …",Ramanarayanam
"Beautiful, peaceful are, first time vesiting peoples so exciting good place",Ramanarayanam
"Beautiful place , good maintenence",Ramanarayanam
"Excellent, very good place to visit with children's, family. Lord vishnu, Lord rama, saraswati devi, big statu hanuman etc, entry tickets 40₹, child 10₹ . 100% value for ur money",Ramanarayanam
"Excellent place for religious people.
Need to go around 5 pm so that u can enjoy the beauty both in natural and artificial lighting. …",Ramanarayanam
Superbbbb lighting and 3D show also fantastic,Ramanarayanam
"Beautiful place...a must visited place near vizianagaram, explore this temple in the evening times, it is very peaceful and beautiful with colourful lights. Specially that laser show at 6:30 & 7:30pm which projects on a tall Hanuman statue will blow your mind.",Ramanarayanam
Jai Sree Ram,Ramanarayanam
Wonderful experience Never and ever I had,Ramanarayanam
"Such a wonderful place. This place reached get devotional feel. Temple designed in Ramabanam shape. Big Hanuman statue is one of the attractive. The majority one is Lazor show of Hanuman chalisa, panchamuka anjaneya jananam. Iam so impressive😍🤩 to see this show. …",Ramanarayanam
Every need to visit atleast once in  his life,Ramanarayanam
Excellent temple. Ramayanam will be projecting on the Hanuman Statue. Awesome view. #Jai Hanuman#JaiSreeRam,Ramanarayanam
Very nice place... Don't miss to visit during evening time. Laser show is conducted on hourly basis during evenings.. Music is a little noisy though during the show.. Plan accordingly.. Paid parking.. Well maintained place. You will get a pleasent feeling,Ramanarayanam
"It is a new generation temple. It is very spacious and well ventilated and some places of the temple are still under construction.  There is Ramayana in the pictorial form on the walls(3D),captions describing the scene. Very nice place to visit.",Ramanarayanam
"It is spritual place. Here, the epic ramayana is narrated with sculptures in the shape of a bow. There are two temples on either end, Vishnu temple and Rama temple. There is laser show in evenings. Good place to spend for 2 to 3 hours.",Ramanarayanam
Excellent place which depicts Ramayana in 3D sculptures..... After you have completed Ramayana you will get to witness the most wonderful laser show on the faint hanuman statue with Hanuman chalisa. It's a real treat to eyes and you will …,Ramanarayanam
"What a place.. Must visit in your lifetime!! Please try to visit on either tuesday or saturday as the laser show make you crazy and do visit at the night timings i.e., after 6",Ramanarayanam
Even 5 starts is too less for this marvelous place. Hanuman Chalisa Laser Show in the evening around 6 and the sculptures of Ramayan on the wall from start to end are the highlights.,Ramanarayanam
"Just Loved it,
laser lighting is just awesome.
Peaceful place to spend. Best i evenings.",Ramanarayanam
Good and pleasent place for devotional,Ramanarayanam
"* It's a ramayanam dictionary
* The Picturesque mounted here are simply superb.
* The whole ramayanam will be easily understand to the teen agers from the …",Ramanarayanam
"Very nice temple which explains Ramayana very well in form of sculptures
There is 3d laser show on 60 feet Hanuman in eve at 6:30. ,7:30 and 8:30 which all must watch it was awesome we feel like Hanuman actually stands there
Must visit place very peaceful palce",Ramanarayanam
"Laser show is highlight,don't miss!! The dioramas will take you back to treta yuga and immerse in rama lila completely.The birds eye view of this will be superb in the form of a bow.Clean and  neatly being maintained,  best for children!!",Ramanarayanam
"Must visiting place for all
When we enter into the place ..grand opening is there and huge plument blow of air specially welcome us …",Ramanarayanam
Ultimate place for peaceful mind. Extraordinary visual treat 3D Hanuman chalisa,Ramanarayanam
Loved this place.. wonderful peace of work and showed complete epic of Ramayana in sculptures and written sign boards.. while Hanuman chalisa displayed via laser rays on standing Tall Lord Hanuman. The whole Pranganam layout give peaceful to mind and soul 🙏 …,Ramanarayanam
Nakshatra vanam is with sacred plants and,Ramanarayanam
One should visit especially with children. We should spend at least one day there. All facilities are available.. A laser show will be played every evening thrice... Hanuman chalisa. Awesome feeling..,Ramanarayanam
Nice devotional place,Ramanarayanam
Nice and peaceful place. Very Informative to share Ramayana ithihasa to children. Each and every step in ramanarayanam is filled with devotional feel. It's very beautiful at evening hours kids and elders also felt in love with the beauty of lights in this place. Parking also well organized. Wheelchair accessible entrance.,Ramanarayanam
Better to visit in evening .. beautiful sculpture..,Ramanarayanam
"Good place to spend during evenings with family. The temple and the art gallery of entire Ramayana constitutes a bow & arrow symbol.
During evenings from 6:30 PM laser show on 60 feet Hanuman is marvelous. Really that shouldn't be missed!",Ramanarayanam
"Too good
Best time to visit in the evening",Ramanarayanam
Excellent place. Must and must visit.,Ramanarayanam
"A must visit place, particularly LASER SHOW DAILY, TIMINGS 6.30 PM, 7.30PM & 8.30PM.",Ramanarayanam
Night time it's very beautiful ❤️,Ramanarayanam
"Most definitely a place to go...,it's a splendid view from far and magnificent inside",Ramanarayanam
a very good and peaceful temple with a very unique architecture. Laser show in the evening is a must watch !!,Ramanarayanam
"This is very good 👍 visiting place and good hindu,s 🛕 temple, thanks to made by NCS charity …",Ramanarayanam
The best devotional place to visit if u r around vizag or near to vijayanagaram. I personally recommended go somewhere along the afternoon time and wait till the dawn. They have some spectacular laser show at different intervals starting from 18:45. If u r devotional and all then I personally recommend to watch the laser show.,Ramanarayanam
